,Land Contour,Utilities,Overall Qual,Overall Cond,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,SalePrice,BsmtFin SF 2_0,Low Qual Fin SF_0,Street_pave,Lot Shape_Reg,CulDSac,FR2,FR3,Inside,Mod,Sev,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,Greens,GrnHill,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,Feedr.1,Norm.1,PosN.1,RRNn.1,2fmCon,Duplex,Twnhs,TwnhsE,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Gable,Gambrel,Hip,Mansard,Shed,Tar&Grv,WdShake,WdShngl,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,PreCast,Stone,Stucco,VinylSd,Wd Sdng,WdShing,AsphShn.1,Brk Cmn,BrkFace.1,CBlock.1,CmentBd,HdBoard.1,ImStucc.1,MetalSd.1,Other,Plywood.1,PreCast.1,Stone.1,Stucco.1,VinylSd.1,Wd Sdng.1,Wd Shng,BrkFace.2,Stone.2,Unknown,Fa,Gd,TA,Fa.1,Gd.1,Po,TA.1,CBlock.2,PConc,Slab,Stone.3,Wood,Fa.2,Gd.2,Po.1,TA.2,Fa.3,Gd.3,Po.2,TA.3,Gd.4,Mn,No,BLQ,GLQ,LwQ,Rec,Unf,BLQ.1,GLQ.1,LwQ.1,Rec.1,Unf.1,GasA,GasW,Grav,OthW,Wall,Fa.4,Gd.5,Po.3,TA.4,Y,FuseF,FuseP,Mix,SBrkr,Fa.5,Gd.6,Po.4,TA.5,Maj2,Min1,Min2,Mod.1,Sal,Sev.1,Typ,Attchd,Basment,BuiltIn,CarPort,Detchd,RFn,Unf.2,Fa.6,Gd.7,Po.5,TA.6,Fa.7,Gd.8,Po.6,TA.7,P,Y.1,CWD,Con,ConLD,ConLI,ConLw,New,Oth,VWD,WD ,AdjLand,Alloca,Family,Normal,Partial,MS SubClass,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold
1992,3,1,6,8,1,0,2,1,5,0,110000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.644259254712953,0.20862338128168786,-1.0122019596110208,-1.3028264778432883,1.065234928183826,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.7256607652747743,-0.43491335820811744,-0.8779110583903663,-0.7729628923818498,-0.09256552112641839,-1.469646673916712,-0.7839495748495232,-0.2558247127900895,-1.7818909880422167,-0.9072202168775808,-0.8596073513618164,-0.7686489696843887,2.154195828244063,-0.05169429007472805,-1.3781137055167008
1993,3,1,4,6,2,0,4,2,9,0,111500,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0891621089796137,-0.5914952031511987,-0.36576238358480767,-2.3059864328948674,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,1.0396522988768004,-0.0805328830844586,0.03210219130726575,1.5307022355672966,-0.09256552112641839,1.535539498208655,-0.7839495748495232,-0.2558247127900895,0.6044876362736611,0.511830869888621,0.7909131442879911,-0.7686489696843887,-0.6241828333097225,-0.8010925605698034,-1.3781137055167008
1994,3,1,6,5,1,0,2,1,5,0,108000,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.644259254712953,-0.5914952031511987,-0.36701699702687696,-1.5034584688536041,-1.535649904375179,-0.6008912727416957,-0.6507543368648119,0.16202680946030917,0.735708494350039,0.18596123420853286,-0.14251289719560092,-0.7729628923818498,-0.09256552112641839,-0.8913199852563821,-0.7839495748495232,-0.2558247127900895,0.6827295583823785,-0.9072202168775808,-0.8056687730726071,-0.7686489696843887,-0.7799797676024581,-0.05169429007472805,-1.3781137055167008
1995,3,1,5,7,1,0,2,1,5,0,111500,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.644259254712953,-0.9344031679081501,-1.0281982809974044,-1.4700198036852181,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.8035306656080767,-0.34702700037745005,-0.773813601782888,-0.7729628923818498,-0.09256552112641839,-1.3877830787182177,-0.7839495748495232,-0.2558247127900895,-2.055737715422727,-0.9072202168775808,-1.1508756741235473,-0.2669736179656159,1.323278845349473,0.32300484517280964,-1.3781137055167008
1996,3,1,5,6,1,0,3,1,8,0,124000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2890960862101887,-0.9344031679081501,0.027872583864439027,-2.9747597362625866,0.4031915162597157,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.28104875369430504,-0.9367161109832184,0.04889210366331062,0.9833492755240163,-0.09256552112641839,1.0047465099861606,-0.7839495748495232,-0.2558247127900895,-1.5862861827704233,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,-0.7799797676024581,-0.05169429007472805,-1.3781137055167008
1997,3,1,4,5,1,0,2,1,5,0,105000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8775980899437384,-0.3628898933132311,-0.5367034650667514,-0.6340531744755692,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.13033281756533244,-1.1068187390425746,-0.7066539523587086,-0.7729628923818498,-0.09256552112641839,-1.334967856009512,-0.7839495748495232,-0.2558247127900895,-0.9994717669550436,-0.9072202168775808,0.532007968499786,-0.7686489696843887,-0.7799797676024581,0.6977039804203473,-1.3781137055167008
1998,3,1,6,8,1,0,2,1,6,0,116000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.17758158425138218,-1.505916442503069,-1.4149328745152698,-1.637213129527148,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.31119194092009955,-0.9026955853713471,-1.1431916736158751,0.2473455379900906,-0.09256552112641839,-0.6642145276089466,-0.7839495748495232,-0.2558247127900895,0.4871247531105852,0.511830869888621,0.05734847955474331,-0.7686489696843887,-0.7799797676024581,1.4471022509154228,-1.3781137055167008
1999,3,1,3,5,1,0,2,1,7,0,96900,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2890960862101887,-1.3916137875840853,-0.4068509738125776,-2.1387931070529373,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.5372658451135585,-0.6475416432823128,-1.2103513230400547,0.9860063287281099,-0.09256552112641839,0.017101845333359764,-0.7839495748495232,-0.2558247127900895,-1.8601329101509338,-0.9072202168775808,-1.1508756741235473,-0.7686489696843887,-0.7799797676024581,-1.175791695817341,-1.3781137055167008
2000,3,1,5,7,1,0,3,1,5,0,135500,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0891621089796137,-0.9344031679081501,-0.913087497687545,-0.46685984863363933,-1.2992058286879968,-0.6008912727416957,0.46499347950227915,-0.2986617452449135,-0.3519581780473799,-0.018161919462694645,-0.3842876351226471,-0.7729628923818498,-0.09256552112641839,-1.0814547870077234,1.174158710078678,-0.2558247127900895,-0.060568701650435944,0.511830869888621,0.7909131442879911,-0.7686489696843887,-0.7799797676024581,-0.05169429007472805,-1.3781137055167008
2001,3,1,5,7,1,1,5,1,7,0,139000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.17758158425138218,-0.9344031679081501,-0.913087497687545,-1.5034584688536041,-1.535649904375179,0.8592143795118335,-1.0192345625934354,-0.2986617452449135,0.7331965620812229,-0.4264082268051496,-0.8678371109767393,1.2198270106883462,-0.09256552112641839,0.518846461066066,-0.7839495748495232,-0.2558247127900895,-0.060568701650435944,0.511830869888621,0.11128705784395271,-0.5278448008593778,-0.7799797676024581,0.6977039804203473,-1.3781137055167008
2002,3,1,3,5,1,0,1,1,3,0,61500,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.644259254712953,-0.8201005129891663,-0.33910184794083476,-1.6037744643587621,-1.535649904375179,-0.6008912727416957,0.05270791225346952,-0.2986617452449135,-1.1256333168427726,-1.3449624183256734,-1.955823431648447,-0.7729628923818498,-0.09256552112641839,-2.317330998391442,1.174158710078678,-0.2558247127900895,-2.2122215596401618,-0.9072202168775808,-1.2371773993862822,-0.7686489696843887,-0.7799797676024581,-0.05169429007472805,-1.3781137055167008
2003,3,1,6,7,1,1,3,1,5,0,120000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.17758158425138218,-0.5914952031511987,0.20853691952241998,-0.801246500317499,-1.535649904375179,-0.6008912727416957,-0.22043127604886684,-0.2986617452449135,-0.16105132561734795,-0.5568202416506561,-0.6361363204633201,0.01618190923394786,-0.09256552112641839,-0.4952058149410877,-0.7839495748495232,-0.2558247127900895,-1.2733184943355542,-0.9072202168775808,-0.27707070583835497,-0.7686489696843887,-0.7799797676024581,-0.42639342532226576,-1.3781137055167008
2004,3,1,3,8,1,0,3,1,6,0,126175,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,-0.9915544953676421,-0.9695451025806641,-0.46685984863363933,1.065234928183826,-0.6008912727416957,-0.3595776549953401,-0.2986617452449135,0.9592704662746818,0.5545169283371381,0.2973828065327747,-0.7729628923818498,-0.09256552112641839,-0.5453802765143583,1.174158710078678,-0.2558247127900895,-0.8821088837919676,-0.9072202168775808,-1.1293002428078633,0.6561090291969259,1.764703492512224,0.32300484517280964,-1.3781137055167008
2005,3,1,3,4,1,0,2,1,5,0,64000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.644259254712953,-1.048705822827134,-0.992441797898429,-1.637213129527148,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.6879817812425311,-0.4774390152229565,-0.7872455316677239,-0.7729628923818498,-0.09256552112641839,-1.398346123259959,-0.7839495748495232,-0.2558247127900895,-1.5471652217160647,-0.9072202168775808,-0.9674845079402352,0.3551038181656623,-0.7799797676024581,-0.05169429007472805,-1.3781137055167008
2006,3,1,6,8,2,0,4,2,9,0,137000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0891621089796137,0.15147205382219595,0.07241136105789961,-1.9715997812110075,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,1.2456307449197297,0.1519407085966616,-0.5589027236255137,1.9372313757936166,-0.09256552112641839,1.4748019920936433,-0.7839495748495232,-0.2558247127900895,-2.642552131238107,-0.9072202168775808,0.05734847955474331,-0.7686489696843887,0.7779895753248983,-0.8010925605698034,-1.3781137055167008
2007,3,1,4,2,2,0,4,2,8,0,87000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2890960862101887,-0.3628898933132311,0.21606460017483584,-2.3059864328948674,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,1.4340256650809455,0.3645689936708569,0.06903999849056447,1.031176233197701,-0.09256552112641839,1.0681247772366076,1.174158710078678,-0.2558247127900895,-2.2513425206945206,1.9308819566548228,1.885866283558942,-0.7686489696843887,-0.7799797676024581,-0.42639342532226576,-1.3781137055167008
2008,3,1,5,4,1,0,3,1,6,0,79000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.17758158425138218,-0.19143591093475543,-1.226740858204873,-2.3059864328948674,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.03990325588794888,-1.2088803158781884,-0.6227043905784843,0.6910734230737209,-0.09256552112641839,0.18611055800121873,-0.7839495748495232,-0.2558247127900895,-1.4689232996073474,-0.9072202168775808,-0.4173110093902994,-0.7686489696843887,-0.7799797676024581,-0.8010925605698034,-1.3781137055167008
2009,2,1,7,6,1,0,3,1,7,1,144000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.40576550382558135,-0.07713325601577163,-0.01917542021316018,-1.770967790200692,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.7306846298124067,-0.4292432706061389,-0.8711950934479483,1.5519586612000453,-0.09256552112641839,0.8463008418600427,-0.7839495748495232,-0.2558247127900895,-2.407826364911955,-0.9072202168775808,-1.1023309536632588,-0.7686489696843887,-0.7799797676024581,0.32300484517280964,-1.3781137055167008
2010,3,1,7,7,1,1,4,1,8,0,157000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2890960862101887,-0.3628898933132311,-0.5367034650667514,-1.637213129527148,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.18057146294165666,-1.0501178630227892,-0.25668430121670605,1.2570257555456565,-0.09256552112641839,1.0364356436113842,1.174158710078678,-0.2558247127900895,0.44800379205622654,0.511830869888621,0.7909131442879911,-0.4074427164468723,-0.7799797676024581,1.4471022509154228,-1.3781137055167008
2011,3,1,6,5,1,0,4,1,7,0,125000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.644259254712953,1.0087419657145744,0.7618214474749866,-1.5368971340219901,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,1.6977785533066476,0.6622485927747304,0.42162815796750674,-0.7729628923818498,-0.09256552112641839,-0.4476721145032524,-0.7839495748495232,-0.2558247127900895,-2.1339796375314446,-0.9072202168775808,-0.633065322547137,-0.7686489696843887,-0.7799797676024581,-1.175791695817341,-1.3781137055167008
